# Radial optical model potential from MARLEY KoningDelarocheOpticalModel
# Target: Z=18  A=40  nuclide=Ar40
# Energy grid: 1 to 20 MeV, 1 MeV step
# Radial grid: 0 to 21 fm, 0.26781 fm step
# l = 1 (j = l + 1/2, l.s = l)
# Columns: E(MeV)  k  r(fm)  Re(U)(MeV)  Im(U)(MeV)
  16.00000   1    4.017150   -2.472206e+01   -6.679400e+00
  16.00000   1    4.284960   -1.989574e+01   -7.281796e+00
  16.00000   1    4.552770   -1.540570e+01   -7.119395e+00
  16.00000   1    4.820580   -1.152634e+01   -6.217942e+00
  16.00000   1    5.088390   -8.380012e+00   -4.905408e+00
  16.00000   1    5.356200   -5.955903e+00   -3.566258e+00
  16.00000   1    5.624010   -4.161064e+00   -2.441765e+00
  16.00000   1    5.891820   -2.870962e+00   -1.604436e+00
  16.00000   1    6.159630   -1.963311e+00   -1.026254e+00
  16.00000   1    6.427440   -1.334323e+00   -6.453741e-01
  16.00000   1    6.695250   -9.029975e-01   -4.016483e-01
  16.00000   1    6.963060   -6.093393e-01   -2.484223e-01
  16.00000   1    7.230870   -4.103830e-01   -1.531099e-01
  16.00000   1    7.498680   -2.760312e-01   -9.419133e-02
  16.00000   1    7.766490   -1.855051e-01   -5.789902e-02
  16.00000   1    8.034300   -1.245980e-01   -3.558576e-02
  16.00000   1    8.302110   -8.365838e-02   -2.187846e-02
  16.00000   1    8.569920   -5.615760e-02   -1.345930e-02
  16.00000   1    8.837730   -3.769175e-02   -8.286798e-03
  16.00000   1    9.105540   -2.529577e-02   -5.107173e-03
  16.00000   1    9.373350   -1.697577e-02   -3.151103e-03
  16.00000   1    9.641160   -1.139205e-02   -1.946633e-03
  16.00000   1    9.908970   -7.644891e-03   -1.204182e-03
  16.00000   1   10.176780   -5.130296e-03   -7.459883e-04
  16.00000   1   10.444590   -3.442846e-03   -4.628571e-04
  16.00000   1   10.712400   -2.310458e-03   -2.876602e-04
  16.00000   1   10.980210   -1.550547e-03   -1.790903e-04
  16.00000   1   11.248020   -1.040586e-03   -1.117031e-04
  16.00000   1   11.515830   -6.983566e-04   -6.980687e-05
  16.00000   1   11.783640   -4.686868e-04   -4.371286e-05
  16.00000   1   12.051450   -3.145532e-04   -2.743053e-05
  16.00000   1   12.319260   -2.111110e-04   -1.725067e-05
  16.00000   1   12.587070   -1.416879e-04   -1.087314e-05
  16.00000   1   12.854880   -9.509537e-05   -6.869219e-06
  16.00000   1   13.122690   -6.382494e-05   -4.349964e-06
  16.00000   1   13.390500   -4.283763e-05   -2.761263e-06
  16.00000   1   13.658310   -2.875175e-05   -1.757061e-06
  16.00000   1   13.926120   -1.929774e-05   -1.120808e-06
  16.00000   1   14.193930   -1.295245e-05   -7.167101e-07
  16.00000   1   14.461740   -8.693610e-06   -4.594325e-07
  16.00000   1   14.729550   -5.835138e-06   -2.952284e-07
  16.00000   1   14.997360   -3.916558e-06   -1.901692e-07
  16.00000   1   15.265170   -2.628816e-06   -1.227866e-07
  16.00000   1   15.532980   -1.764485e-06   -7.946355e-08
  16.00000   1   15.800790   -1.184344e-06   -5.154253e-08
  16.00000   1   16.068600   -7.949488e-07   -3.350538e-08
  16.00000   1   16.336410   -5.335834e-07   -2.182638e-08
  16.00000   1   16.604220   -3.581516e-07   -1.424728e-08
  16.00000   1   16.872030   -2.403991e-07   -9.318106e-09
  16.00000   1   17.139840   -1.613616e-07   -6.105625e-09
  16.00000   1   17.407650   -1.083100e-07   -4.007737e-09
  16.00000   1   17.675460   -7.270065e-08   -2.635084e-09
  16.00000   1   17.943270   -4.879877e-08   -1.735301e-09
  16.00000   1   18.211080   -3.275521e-08   -1.144459e-09
  16.00000   1   18.478890   -2.198633e-08   -7.558406e-10
  16.00000   1   18.746700   -1.475795e-08   -4.998344e-10
  16.00000   1   19.014510   -9.906038e-09   -3.309407e-10
  16.00000   1   19.282320   -6.649280e-09   -2.193641e-10
  16.00000   1   19.550130   -4.463237e-09   -1.455584e-10
  16.00000   1   19.817940   -2.995890e-09   -9.667899e-11
  16.00000   1   20.085750   -2.010955e-09   -6.427145e-11
  16.00000   1   20.353560   -1.349830e-09   -4.276271e-11
  16.00000   1   20.621370   -9.060593e-10   -2.847379e-11
  16.00000   1   20.889180   -6.081833e-10   -1.897282e-11
  16.00000   2    0.267810   -4.466492e+01   -1.333776e+00
  16.00000   2    0.535620   -4.453224e+01   -1.342541e+00
  16.00000   2    0.803430   -4.446048e+01   -1.355675e+00
  16.00000   2    1.071240   -4.437924e+01   -1.377395e+00
  16.00000   2    1.339050   -4.425252e+01   -1.413727e+00
  16.00000   2    1.606860   -4.403882e+01   -1.474394e+00
  16.00000   2    1.874670   -4.368004e+01   -1.575100e+00
  16.00000   2    2.142480   -4.309227e+01   -1.740749e+00
  16.00000   2    2.410290   -4.215689e+01   -2.009455e+00
  16.00000   2    2.678100   -4.071685e+01   -2.436013e+00
  16.00000   2    2.945910   -3.859008e+01   -3.090427e+00
  16.00000   2    3.213720   -3.561556e+01   -4.041499e+00
  16.00000   2    3.481530   -3.173328e+01   -5.310030e+00
  16.00000   2    3.749340   -2.706235e+01   -6.785257e+00
  16.00000   2    4.017150   -2.191860e+01   -8.148588e+00
  16.00000   2    4.284960   -1.674235e+01   -8.926822e+00
  16.00000   2    4.552770   -1.195814e+01   -8.755829e+00
  16.00000   2    4.820580   -7.835182e+00   -7.665522e+00
  16.00000   2    5.088390   -4.515282e+00   -6.059336e+00
  16.00000   2    5.356200   -1.992489e+00   -4.412491e+00
  16.00000   2    5.624010   -1.654675e-01   -3.025315e+00
  16.00000   2    5.891820    1.104483e+00   -1.990035e+00
  16.00000   2    6.159630    1.954396e+00   -1.273935e+00
  16.00000   2    6.427440    2.500776e+00   -8.015867e-01
  16.00000   2    6.695250    2.834491e+00   -4.990384e-01
  16.00000   2    6.963060    3.022680e+00   -3.087012e-01
  16.00000   2    7.230870    3.113228e+00   -1.902509e-01
  16.00000   2    7.498680    3.139476e+00   -1.170115e-01
  16.00000   2    7.766490    3.124243e+00   -7.189548e-02
  16.00000   2    8.034300    3.082951e+00   -4.416075e-02
  16.00000   2    8.302110    3.025908e+00   -2.712820e-02
  16.00000   2    8.569920    2.959935e+00   -1.667174e-02
  16.00000   2    8.837730    2.889499e+00   -1.025191e-02
  16.00000   2    9.105540    2.817481e+00   -6.308975e-03
  16.00000   2    9.373350    2.745711e+00   -3.885946e-03
  16.00000   2    9.641160    2.675315e+00   -2.395878e-03
  16.00000   2    9.908970    2.606961e+00   -1.478786e-03
  16.00000   2   10.176780    2.541016e+00   -9.138161e-04
  16.00000   2   10.444590    2.477649e+00   -5.654119e-04
  16.00000   2   10.712400    2.416911e+00   -3.503188e-04
  16.00000   2   10.980210    2.358770e+00   -2.173670e-04
  16.00000   2   11.248020    2.303153e+00   -1.350813e-04
  16.00000   2   11.515830    2.249957e+00   -8.408287e-05
  16.00000   2   11.783640    2.199067e+00   -5.242879e-05
  16.00000   2   12.051450    2.150364e+00   -3.275070e-05
  16.00000   2   12.319260    2.103728e+00   -2.049731e-05
  16.00000   2   12.587070    2.059042e+00   -1.285389e-05
  16.00000   2   12.854880    2.016196e+00   -8.077317e-06
  16.00000   2   13.122690    1.975083e+00   -5.086579e-06
  16.00000   2   13.390500    1.935604e+00   -3.210248e-06
  16.00000   2   13.658310    1.897666e+00   -2.030627e-06
  16.00000   2   13.926120    1.861183e+00   -1.287424e-06
  16.00000   2   14.193930    1.826073e+00   -8.181424e-07
  16.00000   2   14.461740    1.792261e+00   -5.211519e-07
  16.00000   2   14.729550    1.759678e+00   -3.327630e-07
  16.00000   2   14.997360    1.728257e+00   -2.129822e-07
  16.00000   2   15.265170    1.697938e+00   -1.366428e-07
  16.00000   2   15.532980    1.668664e+00   -8.787339e-08
  16.00000   2   15.800790    1.640382e+00   -5.664260e-08
  16.00000   2   16.068600    1.613043e+00   -3.659546e-08
  16.00000   2   16.336410    1.586600e+00   -2.369674e-08
  16.00000   2   16.604220    1.561010e+00   -1.537808e-08
  16.00000   2   16.872030    1.536232e+00   -1.000092e-08
  16.00000   2   17.139840    1.512229e+00   -6.517340e-09
  16.00000   2   17.407650    1.488964e+00   -4.255590e-09
  16.00000   2   17.675460    1.466404e+00   -2.784021e-09
  16.00000   2   17.943270    1.444517e+00   -1.824615e-09
  16.00000   2   18.211080    1.423274e+00   -1.197892e-09
  16.00000   2   18.478890    1.402647e+00   -7.877224e-10
  16.00000   2   18.746700    1.382609e+00   -5.187982e-10
  16.00000   2   19.014510    1.363136e+00   -3.421802e-10
  16.00000   2   19.282320    1.344203e+00   -2.259977e-10
  16.00000   2   19.550130    1.325790e+00   -1.494543e-10
  16.00000   2   19.817940    1.307874e+00   -9.895361e-11
  16.00000   2   20.085750    1.290435e+00   -6.559013e-11
  16.00000   2   20.353560    1.273456e+00   -4.352062e-11
  16.00000   2   20.621370    1.256917e+00   -2.890475e-11
  16.00000   2   20.889180    1.240803e+00   -1.921454e-11
  17.00000   1    0.267810   -4.622230e+01   -1.439978e+00
  17.00000   1    0.535620   -4.607042e+01   -1.446582e+00
  17.00000   1    0.803430   -4.596256e+01   -1.455753e+00
  17.00000   1    1.071240   -4.583188e+01   -1.470956e+00
  17.00000   1    1.339050   -4.564666e+01   -1.496744e+00
  17.00000   1    1.606860   -4.537136e+01   -1.540455e+00
  17.00000   1    1.874670   -4.495626e+01   -1.614035e+00
  17.00000   1    2.142480   -4.432886e+01   -1.736606e+00
  17.00000   1    2.410290   -4.338550e+01   -1.937719e+00
  17.00000   1    2.678100   -4.198725e+01   -2.260248e+00
  17.00000   1    2.945910   -3.997130e+01   -2.759473e+00
  17.00000   1    3.213720   -3.719242e+01   -3.490335e+00
  17.00000   1    3.481530   -3.359533e+01   -4.470389e+00
  17.00000   1    3.749340   -2.928495e+01   -5.613029e+00
  17.00000   1    4.017150   -2.454054e+01   -6.665785e+00
  17.00000   1    4.284960   -1.974942e+01   -7.251922e+00
  17.00000   1    4.552770   -1.529220e+01   -7.081581e+00
  17.00000   1    4.820580   -1.144129e+01   -6.180833e+00
  17.00000   1    5.088390   -8.318088e+00   -4.874653e+00
  17.00000   1    5.356200   -5.911837e+00   -3.543652e+00
  17.00000   1    5.624010   -4.130247e+00   -2.426505e+00
  17.00000   1    5.891820   -2.849680e+00   -1.594733e+00
  17.00000   1    6.159630   -1.948747e+00   -1.020343e+00
  17.00000   1    6.427440   -1.324418e+00   -6.418868e-01
  17.00000   1    6.695250   -8.962907e-01   -3.996450e-01
  17.00000   1    6.963060   -6.048112e-01   -2.473000e-01
  17.00000   1    7.230870   -4.073321e-01   -1.524982e-01
  17.00000   1    7.498680   -2.739783e-01   -9.386904e-02
  17.00000   1    7.766490   -1.841250e-01   -5.773722e-02
  17.00000   1    8.034300   -1.236707e-01   -3.551058e-02
  17.00000   1    8.302110   -8.303560e-02   -2.184841e-02
  17.00000   1    8.569920   -5.573944e-02   -1.345158e-02
  17.00000   1    8.837730   -3.741103e-02   -8.289185e-03
  17.00000   1    9.105540   -2.510733e-02   -5.113381e-03
  17.00000   1    9.373350   -1.684928e-02   -3.158070e-03
  17.00000   1    9.641160   -1.130715e-02   -1.953012e-03
  17.00000   1    9.908970   -7.587911e-03   -1.209499e-03
  17.00000   1   10.176780   -5.092052e-03   -7.501864e-04
  17.00000   1   10.444590   -3.417178e-03   -4.660574e-04
  17.00000   1   10.712400   -2.293231e-03   -2.900407e-04
  17.00000   1   10.980210   -1.538984e-03   -1.808296e-04
  17.00000   1   11.248020   -1.032825e-03   -1.129564e-04
  17.00000   1   11.515830   -6.931478e-04   -7.070034e-05
  17.00000   1   11.783640   -4.651908e-04   -4.434433e-05
  17.00000   1   12.051450   -3.122066e-04   -2.787368e-05
  17.00000   1   12.319260   -2.095360e-04   -1.755986e-05
  17.00000   1   12.587070   -1.406308e-04   -1.108781e-05
  17.00000   1   12.854880   -9.438583e-05   -7.017647e-06
  17.00000   1   13.122690   -6.334869e-05   -4.452230e-06
  17.00000   1   13.390500   -4.251797e-05   -2.831510e-06
  17.00000   1   13.658310   -2.853719e-05   -1.805187e-06
  17.00000   1   13.926120   -1.915372e-05   -1.153704e-06
  17.00000   1   14.193930   -1.285578e-05   -7.391511e-07
  17.00000   1   14.461740   -8.628725e-06   -4.747146e-07
  17.00000   1   14.729550   -5.791585e-06   -3.056194e-07
  17.00000   1   14.997360   -3.887324e-06   -1.972250e-07
  17.00000   1   15.265170   -2.609194e-06   -1.275718e-07
  17.00000   1   15.532980   -1.751314e-06   -8.270550e-08
  17.00000   1   15.800790   -1.175503e-06   -5.373683e-08
  17.00000   1   16.068600   -7.890146e-07   -3.498934e-08
  17.00000   1   16.336410   -5.296002e-07   -2.282919e-08
  17.00000   1   16.604220   -3.554779e-07   -1.492449e-08
  17.00000   1   16.872030   -2.386045e-07   -9.775165e-09
  17.00000   1   17.139840   -1.601570e-07   -6.413932e-09
  17.00000   1   17.407650   -1.075014e-07   -4.215604e-09
  17.00000   1   17.675460   -7.215788e-08   -2.775171e-09
  17.00000   1   17.943270   -4.843445e-08   -1.829673e-09
  17.00000   1   18.211080   -3.251066e-08   -1.208012e-09
  17.00000   1   18.478890   -2.182218e-08   -7.986257e-10
  17.00000   1   18.746700   -1.464777e-08   -5.286300e-10
  17.00000   1   19.014510   -9.832078e-09   -3.503159e-10
  17.00000   1   19.282320   -6.599635e-09   -2.323978e-10
  17.00000   1   19.550130   -4.429913e-09   -1.543244e-10
  17.00000   1   19.817940   -2.973521e-09   -1.025735e-10
  17.00000   1   20.085750   -1.995940e-09   -6.823448e-11
  17.00000   1   20.353560   -1.339752e-09   -4.542674e-11
  17.00000   1   20.621370   -8.992942e-10   -3.026435e-11
  17.00000   1   20.889180   -6.036423e-10   -2.017615e-11
  17.00000   2    0.267810   -4.426438e+01   -1.435735e+00
  17.00000   2    0.535620   -4.413269e+01   -1.444327e+00
  17.00000   2    0.803430   -4.406191e+01   -1.457073e+00
  17.00000   2    1.071240   -4.398201e+01   -1.478170e+00
  17.00000   2    1.339050   -4.385725e+01   -1.513545e+00
  17.00000   2    1.606860   -4.364643e+01   -1.572759e+00
  17.00000   2    1.874670   -4.329191e+01   -1.671279e+00
  17.00000   2    2.142480   -4.271040e+01   -1.833663e+00
  17.00000   2    2.410290   -4.178414e+01   -2.097552e+00
  17.00000   2    2.678100   -4.035718e+01   -2.517125e+00
  17.00000   2    2.945910   -3.824861e+01   -3.161676e+00
  17.00000   2    3.213720   -3.529850e+01   -4.099363e+00
  17.00000   2    3.481530   -3.144715e+01   -5.350810e+00
  17.00000   2    3.749340   -2.681285e+01   -6.806204e+00
  17.00000   2    4.017150   -2.170924e+01   -8.149607e+00
  17.00000   2    4.284960   -1.657354e+01   -8.911771e+00
  17.00000   2    4.552770   -1.182717e+01   -8.731837e+00
  17.00000   2    4.820580   -7.737011e+00   -7.640133e+00
  17.00000   2    5.088390   -4.443791e+00   -6.037660e+00
  17.00000   2    5.356200   -1.941607e+00   -4.396419e+00
  17.00000   2    5.624010   -1.298772e-01   -3.014509e+00
  17.00000   2    5.891820    1.129063e+00   -1.983260e+00
  17.00000   2    6.159630    1.971220e+00   -1.269905e+00
  17.00000   2    6.427440    2.512219e+00   -7.992907e-01
  17.00000   2    6.695250    2.842239e+00   -4.977838e-01
  17.00000   2    6.963060    3.027912e+00   -3.080477e-01
  17.00000   2    7.230870    3.116754e+00   -1.899322e-01
  17.00000   2    7.498680    3.141848e+00   -1.168724e-01
  17.00000   2    7.766490    3.125838e+00   -7.184835e-02
  17.00000   2    8.034300    3.084023e+00   -4.415747e-02
  17.00000   2    8.302110    3.026627e+00   -2.714333e-02
  17.00000   2    8.569920    2.960419e+00   -1.669247e-02
  17.00000   2    8.837730    2.889823e+00   -1.027227e-02
  17.00000   2    9.105540    2.817699e+00   -6.326564e-03
  17.00000   2    9.373350    2.745857e+00   -3.900140e-03
  17.00000   2    9.641160    2.675413e+00   -2.406860e-03
  17.00000   2    9.908970    2.607027e+00   -1.487042e-03
  17.00000   2   10.176780    2.541060e+00   -9.198964e-04
  17.00000   2   10.444590    2.477679e+00   -5.698211e-04
  17.00000   2   10.712400    2.416931e+00   -3.534779e-04
  17.00000   2   10.980210    2.358784e+00   -2.196090e-04
  17.00000   2   11.248020    2.303162e+00   -1.366601e-04
  17.00000   2   11.515830    2.249963e+00   -8.518765e-05
  17.00000   2   11.783640    2.199071e+00   -5.319776e-05
  17.00000   2   12.051450    2.150367e+00   -3.328354e-05
  17.00000   2   12.319260    2.103730e+00   -2.086513e-05
  17.00000   2   12.587070    2.059044e+00   -1.310696e-05
  17.00000   2   12.854880    2.016197e+00   -8.250952e-06
  17.00000   2   13.122690    1.975083e+00   -5.205421e-06
  17.00000   2   13.390500    1.935604e+00   -3.291414e-06
  17.00000   2   13.658310    1.897666e+00   -2.085959e-06
  17.00000   2   13.926120    1.861183e+00   -1.325081e-06
  17.00000   2   14.193930    1.826073e+00   -8.437342e-07
  17.00000   2   14.461740    1.792261e+00   -5.385218e-07
  17.00000   2   14.729550    1.759678e+00   -3.445391e-07
  17.00000   2   14.997360    1.728257e+00   -2.209578e-07
  17.00000   2   15.265170    1.697938e+00   -1.420396e-07
  17.00000   2   15.532980    1.668664e+00   -9.152227e-08
  17.00000   2   15.800790    1.640382e+00   -5.910791e-08
  17.00000   2   16.068600    1.613043e+00   -3.826004e-08
  17.00000   2   16.336410    1.586600e+00   -2.482002e-08
  17.00000   2   16.604220    1.561010e+00   -1.613569e-08
  17.00000   2   16.872030    1.536232e+00   -1.051166e-08
  17.00000   2   17.139840    1.512229e+00   -6.861515e-09
  17.00000   2   17.407650    1.488964e+00   -4.487432e-09
  17.00000   2   17.675460    1.466404e+00   -2.940141e-09
  17.00000   2   17.943270    1.444517e+00   -1.929712e-09
  17.00000   2   18.211080    1.423274e+00   -1.268623e-09
  17.00000   2   18.478890    1.402647e+00   -8.353120e-10
  17.00000   2   18.746700    1.382609e+00   -5.508109e-10
  17.00000   2   19.014510    1.363136e+00   -3.637101e-10
  17.00000   2   19.282320    1.344203e+00   -2.404749e-10
  17.00000   2   19.550130    1.325790e+00   -1.591875e-10
  17.00000   2   19.817940    1.307874e+00   -1.054964e-10
  17.00000   2   20.085750    1.290435e+00   -6.998766e-11
  17.00000   2   20.353560    1.273456e+00   -4.647593e-11
  17.00000   2   20.621370    1.256917e+00   -3.089061e-11
  17.00000   2   20.889180    1.240803e+00   -2.054883e-11
  18.00000   1    0.267810   -4.587780e+01   -1.533889e+00
  18.00000   1    0.535620   -4.572681e+01   -1.540325e+00
  18.00000   1    0.803430   -4.561979e+01   -1.549094e+00
  18.00000   1    1.071240   -4.549025e+01   -1.563646e+00
  18.00000   1    1.339050   -4.530666e+01   -1.588426e+00
  18.00000   1    1.606860   -4.503379e+01   -1.630595e+00
  18.00000   1    1.874670   -4.462227e+01   -1.701835e+00
  18.00000   1    2.142480   -4.400017e+01   -1.820881e+00
  18.00000   1    2.410290   -4.306456e+01   -2.016744e+00
  18.00000   1    2.678100   -4.167744e+01   -2.331587e+00
  18.00000   1    2.945910   -3.967707e+01   -2.819851e+00
  18.00000   1    3.213720   -3.691914e+01   -3.535702e+00
  18.00000   1    3.481530   -3.334868e+01   -4.496473e+00
  18.00000   1    3.749340   -2.906989e+01   -5.616710e+00
  18.00000   1    4.017150   -2.436011e+01   -6.647231e+00
  18.00000   1    4.284960   -1.960398e+01   -7.216213e+00
  18.00000   1    4.552770   -1.517939e+01   -7.037803e+00
  18.00000   1    4.820580   -1.135674e+01   -6.138394e+00
  18.00000   1    5.088390   -8.256535e+00   -4.839648e+00
  18.00000   1    5.356200   -5.868037e+00   -3.517949e+00
  18.00000   1    5.624010   -4.099614e+00   -2.409130e+00
  18.00000   1    5.891820   -2.828526e+00   -1.583651e+00
  18.00000   1    6.159630   -1.934270e+00   -1.013558e+00
  18.00000   1    6.427440   -1.314573e+00   -6.378574e-01
  18.00000   1    6.695250   -8.896242e-01   -3.973094e-01
  18.00000   1    6.963060   -6.003105e-01   -2.459758e-01
  18.00000   1    7.230870   -4.042996e-01   -1.517643e-01
  18.00000   1    7.498680   -2.719378e-01   -9.347330e-02
  18.00000   1    7.766490   -1.827532e-01   -5.753136e-02
  18.00000   1    8.034300   -1.227490e-01   -3.540906e-02
  18.00000   1    8.302110   -8.241658e-02   -2.180266e-02
  18.00000   1    8.569920   -5.532380e-02   -1.343452e-02
  18.00000   1    8.837730   -3.713199e-02   -8.286041e-03
  18.00000   1    9.105540   -2.492002e-02   -5.116324e-03
  18.00000   1    9.373350   -1.672356e-02   -3.163119e-03
  18.00000   1    9.641160   -1.122276e-02   -1.958269e-03
  18.00000   1    9.908970   -7.531273e-03   -1.214164e-03
  18.00000   1   10.176780   -5.054039e-03   -7.540074e-04
  18.00000   1   10.444590   -3.391664e-03   -4.690418e-04
  18.00000   1   10.712400   -2.276107e-03   -2.922990e-04
  18.00000   1   10.980210   -1.527491e-03   -1.825004e-04
  18.00000   1   11.248020   -1.025111e-03   -1.141721e-04
  18.00000   1   11.515830   -6.879704e-04   -7.157370e-05
  18.00000   1   11.783640   -4.617157e-04   -4.496538e-05
  18.00000   1   12.051450   -3.098742e-04   -2.831172e-05
  18.00000   1   12.319260   -2.079705e-04   -1.786676e-05
  18.00000   1   12.587070   -1.395800e-04   -1.130163e-05
  18.00000   1   12.854880   -9.368055e-05   -7.165930e-06
  18.00000   1   13.122690   -6.287530e-05   -4.554654e-06
  18.00000   1   13.390500   -4.220023e-05   -2.902018e-06
  18.00000   1   13.658310   -2.832392e-05   -1.853584e-06
  18.00000   1   13.926120   -1.901057e-05   -1.186839e-06
  18.00000   1   14.193930   -1.275970e-05   -7.617877e-07
  18.00000   1   14.461740   -8.564231e-06   -4.901492e-07
  18.00000   1   14.729550   -5.748296e-06   -3.161257e-07
  18.00000   1   14.997360   -3.858267e-06   -2.043660e-07
  18.00000   1   15.265170   -2.589690e-06   -1.324191e-07
  18.00000   1   15.532980   -1.738223e-06   -8.599199e-08
  18.00000   1   15.800790   -1.166715e-06   -5.596280e-08
  18.00000   1   16.068600   -7.831162e-07   -3.649562e-08
  18.00000   1   16.336410   -5.256409e-07   -2.384764e-08
  18.00000   1   16.604220   -3.528204e-07   -1.561260e-08
  18.00000   1   16.872030   -2.368206e-07   -1.023978e-08
  18.00000   1   17.139840   -1.589596e-07   -6.727456e-09
  18.00000   1   17.407650   -1.066977e-07   -4.427062e-09
  18.00000   1   17.675460   -7.161840e-08   -2.917723e-09
  18.00000   1   17.943270   -4.807232e-08   -1.925733e-09
  18.00000   1   18.211080   -3.226759e-08   -1.272717e-09
  18.00000   1   18.478890   -2.165902e-08   -8.421967e-10
  18.00000   1   18.746700   -1.453825e-08   -5.579604e-10
  18.00000   1   19.014510   -9.758564e-09   -3.700547e-10
  18.00000   1   19.282320   -6.550289e-09   -2.456783e-10
  18.00000   1   19.550130   -4.396790e-09   -1.632577e-10
  18.00000   1   19.817940   -2.951288e-09   -1.085814e-10
  18.00000   1   20.085750   -1.981016e-09   -7.227419e-11
  18.00000   1   20.353560   -1.329734e-09   -4.814260e-11
  18.00000   1   20.621370   -8.925699e-10   -3.208994e-11
  18.00000   1   20.889180   -5.991286e-10   -2.140313e-11
  18.00000   2    0.267810   -4.386593e+01   -1.540245e+00
  18.00000   2    0.535620   -4.373523e+01   -1.548649e+00
  18.00000   2    0.803430   -4.366543e+01   -1.560975e+00
  18.00000   2    1.071240   -4.358687e+01   -1.581398e+00
  18.00000   2    1.339050   -4.346404e+01   -1.615734e+00
  18.00000   2    1.606860   -4.325610e+01   -1.673365e+00
  18.00000   2    1.874670   -4.290581e+01   -1.769491e+00
  18.00000   2    2.142480   -4.233053e+01   -1.928283e+00
  18.00000   2    2.410290   -4.141335e+01   -2.186842e+00
  18.00000   2    2.678100   -3.999938e+01   -2.598647e+00
  18.00000   2    2.945910   -3.790894e+01   -3.232167e+00
  18.00000   2    3.213720   -3.498309e+01   -4.154815e+00
  18.00000   2    3.481530   -3.116250e+01   -5.387004e+00
  18.00000   2    3.749340   -2.656464e+01   -6.820036e+00
  18.00000   2    4.017150   -2.150097e+01   -8.141113e+00
  18.00000   2    4.284960   -1.640562e+01   -8.885650e+00
  18.00000   2    4.552770   -1.169689e+01   -8.696616e+00
  18.00000   2    4.820580   -7.639353e+00   -7.604736e+00
  18.00000   2    5.088390   -4.372675e+00   -6.008009e+00
  18.00000   2    5.356200   -1.890992e+00   -4.374529e+00
  18.00000   2    5.624010   -9.447313e-02   -2.999723e+00
  18.00000   2    5.891820    1.153515e+00   -1.973881e+00
  18.00000   2    6.159630    1.987955e+00   -1.264219e+00
  18.00000   2    6.427440    2.523602e+00   -7.959629e-01
  18.00000   2    6.695250    2.849948e+00   -4.958939e-01
  18.00000   2    6.963060    3.033116e+00   -3.070060e-01
  18.00000   2    7.230870    3.120260e+00   -1.893777e-01
  18.00000   2    7.498680    3.144208e+00   -1.165906e-01
  18.00000   2    7.766490    3.127425e+00   -7.171509e-02
  18.00000   2    8.034300    3.085089e+00   -4.410233e-02
  18.00000   2    8.302110    3.027343e+00   -2.712730e-02
  18.00000   2    8.569920    2.960899e+00   -1.669451e-02
  18.00000   2    8.837730    2.890146e+00   -1.028144e-02
  18.00000   2    9.105540    2.817916e+00   -6.337472e-03
  18.00000   2    9.373350    2.746002e+00   -3.910355e-03
  18.00000   2    9.641160    2.675511e+00   -2.415478e-03
  18.00000   2    9.908970    2.607093e+00   -1.493899e-03
  18.00000   2   10.176780    2.541104e+00   -9.251518e-04
  18.00000   2   10.444590    2.477709e+00   -5.737460e-04
  18.00000   2   10.712400    2.416950e+00   -3.563542e-04
  18.00000   2   10.980210    2.358797e+00   -2.216868e-04
  18.00000   2   11.248020    2.303171e+00   -1.381445e-04
  18.00000   2   11.515830    2.249969e+00   -8.623854e-05
  18.00000   2   11.783640    2.199075e+00   -5.393637e-05
  18.00000   2   12.051450    2.150369e+00   -3.379953e-05
  18.00000   2   12.319260    2.103732e+00   -2.122378e-05
  18.00000   2   12.587070    2.059045e+00   -1.335520e-05
  18.00000   2   12.854880    2.016197e+00   -8.422138e-06
  18.00000   2   13.122690    1.975084e+00   -5.323103e-06
  18.00000   2   13.390500    1.935604e+00   -3.372098e-06
  18.00000   2   13.658310    1.897666e+00   -2.141145e-06
  18.00000   2   13.926120    1.861183e+00   -1.362751e-06
  18.00000   2   14.193930    1.826073e+00   -8.694013e-07
  18.00000   2   14.461740    1.792261e+00   -5.559827e-07
  18.00000   2   14.729550    1.759678e+00   -3.564009e-07
  18.00000   2   14.997360    1.728257e+00   -2.290061e-07
  18.00000   2   15.265170    1.697938e+00   -1.474943e-07
  18.00000   2   15.532980    1.668664e+00   -9.521558e-08
  18.00000   2   15.800790    1.640383e+00   -6.160644e-08
  18.00000   2   16.068600    1.613043e+00   -3.994898e-08
  18.00000   2   16.336410    1.586600e+00   -2.596091e-08
  18.00000   2   16.604220    1.561010e+00   -1.690589e-08
  18.00000   2   16.872030    1.536232e+00   -1.103132e-08
  18.00000   2   17.139840    1.512229e+00   -7.211956e-09
  18.00000   2   17.407650    1.488964e+00   -4.723653e-09
  18.00000   2   17.675460    1.466404e+00   -3.099305e-09
  18.00000   2   17.943270    1.444517e+00   -2.036917e-09
  18.00000   2   18.211080    1.423274e+00   -1.340807e-09
  18.00000   2   18.478890    1.402647e+00   -8.839010e-10
  18.00000   2   18.746700    1.382609e+00   -5.835088e-10
  18.00000   2   19.014510    1.363136e+00   -3.857088e-10
  18.00000   2   19.282320    1.344203e+00   -2.552721e-10
  18.00000   2   19.550130    1.325790e+00   -1.691387e-10
  18.00000   2   19.817940    1.307874e+00   -1.121875e-10
  18.00000   2   20.085750    1.290435e+00   -7.448597e-11
